TCGA.02.0047.01A.01R.1849.01	TCGA.02.0055.01A.01R.1849.01	TCGA.02.2483.01A.01R.1849.01	TCGA.02.2485.01A.01R.1849.01	TCGA.02.2486.01A.01R.1849.01	TCGA.04.1348.01A.01R.1565.13	TCGA.04.1357.01A.01R.1565.13	TCGA.04.1362.01A.01R.1565.13	TCGA.04.1364.01A.01R.1565.13	TCGA.04.1365.01A.01R.1565.13
CYP1B1|1545	-0.0428621260249192	1.3161418118387	-0.133804012105458	-0.596215416388508	0.349045998739004	-0.0313488349448848	0.436362499043938	0.150253121708079	0.00501457762413259	1.5032385606874
CYP20A1|57404	0.341049972800521	0.454163835891572	0.384604861617545	0.598705357589825	0.509494526321017	0.47803449784904	0.50177106978214	0.579154494540877	0.545958561836191	0.310598769753967
CYP21A2|1589	-0.382502436964827	-0.899421365081338	-0.532782464783146	-1.2237259835218	-0.423029991911367	-0.369592104079559	-1.39421125089973	-0.262137717466499	-0.723999506907856	-0.643701564450498
CYP24A1|1591	-1.99877941033997	-1.17861522021948	-1.32228669840595	-1.75662587988199	-1.48422085319197	-0.905900950920829	-1.10645737965351	0.240468318468908	-1.54710903976069	-0.779756004851193
CYP26A1|1592	-1.66942280877959	0.0649952484052491	-1.56323803289119	-2.11603542937216	-1.98164283055454	-1.96463472261824	-1.59222243216309	-0.853408850295029	-1.53786603081119	-1.51080855711658
CYP26B1|56603	0.113717274306979	-0.0853652271337435	-0.157698184042989	-0.33775281937355	-0.878075543354547	-1.30604640033258	-1.02647089347752	-0.703088724964979	-0.609921343084064	-0.63950676247514
CYP26C1|340665	-2.14172436339173	-1.74758804151593	-2.03693231486528	-1.90011926087142	-2.18139653722748	-2.17142575755364	-1.76333534406704	-1.18715324338027	-1.95106626575568	-1.32403227627152
CYP27A1|1593	0.742825881186371	0.62691314510477	0.263305856414865	0.644130679812373	1.14698680472047	0.249080320724516	0.556627951645631	0.0212368480804207	0.0205342641877423	0.0725903704042444
CYP27B1|1594	-1.38088676406898	-0.717764450379007	-1.03447706569221	0.589512656091471	-1.04454204201947	-0.54193585480566	-1.17865298846754	-1.00216295586481	-1.10886431611565	-0.801626140721947
CYP27C1|339761	-0.0863339027490316	-1.23527639917302	-0.398911141590531	-1.05134490952857	-1.84689391947634	-1.5233140495699	-1.65304910374789	-1.34451649798785	-1.29963104957905	-1.27878832826118
CYP2A6|1548	-2.14172436339173	-2.33419737636881	-1.84056931637249	-2.11603542937216	-2.18139653722748	-2.18849768515916	-2.33799110935877	-2.17546239501423	-2.03667059168632	-2.31113330017133
CYP2B6|1555	-2.35400899464822	-2.33419737636881	-2.18533424857284	-2.2849501434377	-2.18139653722748	-2.09384029336837	-2.14399944329214	-2.189589509857	-2.09305271116102	-2.11837842232664
CYP2B7P1|1556	-1.41226316394762	-1.5867830401121	-1.37085716702166	-1.4015470920055	-1.48422085319197	-0.452094851845581	-1.39155267623676	-1.35879075057563	-1.30854163648909	-1.39708803369048
CYP2C18|1562	-2.35400899464822	-2.33419737636881	-2.18533424857284	-2.2849501434377	-2.18139653722748	-2.09384029336837	-2.14399944329214	-2.189589509857	-2.09305271116102	-2.11837842232664
CYP2C8|1558	-1.20760156849199	-1.74758804151593	-1.84056931637249	-0.823123483258831	-1.98164283055454	-2.08455459906011	-1.53740168508061	-0.618698452608941	-1.8348599662986	-1.16392755642133
CYP2C9|1559	-2.35400899464822	-2.33419737636881	-2.18533424857284	-2.2849501434377	-2.18139653722748	-2.09384029336837	-2.14399944329214	-2.189589509857	-2.09305271116102	-2.11837842232664
CYP2D6|1565	-1.80417943242485	-2.00397265369325	-1.32228669840595	-1.45907632000026	-1.48422085319197	-0.914464628766462	-0.857947536971514	-0.234050195638459	-0.650719577608963	-0.102005133915938
CYP2D7P1|1564	-1.27376899228649	-1.34977977180708	-1.27874087944642	-0.7513272489437	-1.48422085319197	-1.40720678720851	-0.865986053333405	-0.832789847780553	-1.47382076984913	-0.795417696252685
CYP2E1|1571	-0.892414996231095	-1.16124504804157	-1.03761725646436	-0.507332911157561	-0.82239621748248	-0.582090617316645	-1.43687864611691	-0.402974550679619	-0.807801378072646	-0.579998228347004
CYP2J2|1573	-0.231768004528463	-0.434940960790037	-0.570564185909068	-0.162751948891964	0.194803658350778	0.180273005016497	-0.625276941403213	-0.0824636080781245	-0.0840661994555405	0.144180176482162
CYP2R1|120227	-0.453420960587181	-0.107983545423641	0.0377807516877135	-0.00919214932490034	0.0659317401825566	0.17949677998792	-0.102298734058644	-0.20254833901776	0.277360418803142	-0.175866922121237
CYP2S1|29785	-0.31091693570222	-0.187496375972141	-0.453578092833805	-0.763526808015485	-0.287725592632194	0.513679057281389	0.494952787564501	0.501568258372202	0.379409155868237	0.0306721783618023
CYP2U1|113612	0.720424842740661	0.216233708078713	0.311074538431048	0.446807051336812	0.653868336745502	-0.214791341494717	0.23466051876517	0.165755222648817	-0.190788159134948	-0.160785025566856
CYP2W1|54905	-2.35400899464822	-2.33419737636881	-1.927425353674	-1.69948811744749	-2.18139653722748	-2.06840343006075	-1.95079226059792	-1.48989994441785	-1.11720659730187	-1.8025708895194
CYP39A1|51302	-0.603070301752684	-0.501666922865674	-1.1699562238578	-0.85248756854726	-0.596760239082175	-0.511307283187449	-0.407891626986169	-0.558306583378074	-0.184784159439753	-0.823639528682909
CYP3A4|1576	-2.35400899464822	-2.13874955489938	-2.03693231486528	-2.2849501434377	-2.18139653722748	-2.06543885900498	-1.90831878342516	-1.5488952089053	-2.06458938759614	-1.98171030696135
CYP3A43|64816	-2.35400899464822	-2.13874955489938	-2.03693231486528	-2.2849501434377	-2.18139653722748	-1.78673979664512	-2.07755729058912	-2.00112786604676	-1.77601814799541	-1.94322377453255
CYP3A5|1577	-0.896659521940622	-1.90097540592124	-1.42576495745007	-0.954807705094729	-1.32459735461501	-1.6623834294643	0.0298951255107716	-0.583899442042271	-1.75701953313056	-1.3367365106008
CYP3A7|1551	-1.99877941033997	-2.33419737636881	-2.18533424857284	-2.2849501434377	-2.18139653722748	-2.13085966131448	-1.93601757734732	-2.03888988528645	-2.08339509829346	-2.25349996236979
CYP46A1|10858	0.27621634562161	-0.204514802087673	-0.62388303407952	0.106488727064299	0.111624662133166	-1.5768707441646	-2.05830122732629	-0.691934576610137	-0.949081631866455	-1.47689703043163
CYP4A11|1579	-1.89088901618	-2.33419737636881	-2.18533424857284	-2.2849501434377	-2.18139653722748	-1.65222383833849	-0.891766704564198	-0.746291263194394	-0.999978827218278	-0.0537597583456285
CYP4B1|1580	-1.80417943242485	-1.54404080411126	-2.18533424857284	-1.99477729011869	-1.84689391947634	1.07493035423107	1.23472860558514	1.20025457451343	0.619868725412459	0.218374491360024
CYP4F11|57834	-0.123758461851525	-0.638511456190309	-0.842430534029304	-0.44207152194806	0.0474253083546012	-0.933646249107926	0.463833520812232	-0.199177904699819	-0.977517732599241	0.0699130528882015
CYP4F12|66002	-0.939270905342808	-2.33419737636881	-1.84056931637249	-0.900638049746198	-1.23524537496499	-0.794743900993293	-1.72411044238164	-0.756240223260425	-1.97848345809675	-2.1486151490227
CYP4F22|126410	-2.35400899464822	-1.74758804151593	-2.03693231486528	-2.2849501434377	-2.18139653722748	-1.52718569799721	-1.40819247200103	-2.08338882144906	-2.39023143349437	-1.87556000888793
CYP4F2|8529	-1.61483541073212	-2.33419737636881	-2.18533424857284	-2.11603542937216	-2.18139653722748	-2.04585641355932	-2.09507359532148	-1.68308342010378	-1.64381724110674	-1.96208011879669
CYP4F3|4051	-1.03919086993404	-1.46933071183928	-1.65352712811634	-0.211885345943094	-0.967027546227346	-0.405743997912777	-0.239320896170443	0.0833685384817607	-1.42889157155103	-0.661588733422719
CYP4V2|285440	0.583486057604973	0.355719402369908	0.057326296275575	0.523207744916498	0.706585898526852	0.176955343025247	0.364554742803935	0.134028874971321	0.403995044712367	0.126281717023067
CYP4X1|260293	-0.773338237178112	-1.16124504804157	-1.13914921068437	-0.954807705094729	-1.74504834711645	-0.108390686264667	0.0764149811099537	-0.162329746402154	0.0852058589738636	0.0869266655098978
CYP4Z1|199974	-2.35400899464822	-2.13874955489938	-2.18533424857284	-2.2849501434377	-2.18139653722748	-1.72153290876859	-1.2189277926266	-1.07366163144879	-1.45697404859296	-0.870938187804905
CYP4Z2P|163720	-2.35400899464822	-2.33419737636881	-2.18533424857284	-2.2849501434377	-2.18139653722748	-1.36508571476834	-1.01196880642761	-1.25276454968222	-2.10205757504689	-1.7109835516529
CYP51A1|1595	1.07335993345863	1.03066333373468	0.916611154655847	1.05629358530604	1.05182277394555	0.795163288445707	0.886392164446655	0.731548100184166	0.877176429228191	0.567356854339234
CYP7A1|1581	-2.35400899464822	-2.33419737636881	-2.03693231486528	-2.2849501434377	-1.59468397661299	-1.9379740717219	-1.87683751399101	-2.12767624484047	-2.03309409022925	-1.79466886412166
CYP7B1|9420	-0.658791173824897	-0.633362397305639	-1.29994891553312	-1.82246497620528	-1.11886100779142	-1.38330934386241	-1.33592118298761	-0.474824496687453	-0.642106914217559	-1.55858191862262
CYP8B1|1582	-2.14172436339173	-1.81761839042014	-2.18533424857284	-2.2849501434377	-1.74504834711645	-2.09364379598344	-1.07666924114733	-0.337691206768599	-1.94184114798623	-2.02334518615067
CYR61|3491	1.04975867778552	2.32791313967495	1.22828937283711	1.80197977491873	1.38352871650407	0.765689958063133	0.846312130262326	1.2036666611452	1.25346431199572	0.733404380933187
CYS1|192668	-0.608337025166744	-0.19122054892225	-0.559162059607681	-0.954807705094729	-0.726056404345229	-1.24586608502888	-0.131996124746304	-0.82877096354034	-1.51314164485995	-0.943907405786735
CYSLTR1|10800	-0.830722409375575	-0.749934451112179	-0.970138334281975	-1.2089632265617	-0.718161647625411	-1.05988735945889	-0.460672083825396	-1.35029527960988	-1.90124127261008	-1.10864810305287
CYSLTR2|57105	-0.300216871669822	-1.3767601771616	-0.516409354174194	-0.32631461871553	-1.438276011173	-1.55306376020206	-1.10746660684527	-1.96860798487408	-1.82619182134949	-1.55972158438988
CYTH1|9267	0.621061439076539	0.620185402446232	0.664436722594027	0.48495215900215	0.64606865301384	0.534451252800726	0.825087323362675	0.547713948381191	0.456997472568575	0.572018326260494
CYTH2|9266	0.992732085299114	0.800416935656856	1.05707831477248	1.06514396009457	0.834389420983322	0.699754468665107	0.972296643062047	0.897618843122184	1.15071822089008	0.884481178901258
CYTH3|9265	0.777819462194484	0.729021016773664	0.775912418098562	0.686558409809734	0.587687110861717	0.273162001860932	0.372571119694446	0.486926537011278	0.765442586384381	0.39378983413367
CYTH4|27128	0.429783454358871	0.607019805248198	0.480588760485585	-0.0501919557911063	0.733978843638603	0.331513998095647	0.596343995383619	0.0785529313899712	-0.853712612539826	0.256735501112575
CYTIP|9595	-0.0995824871826144	0.229347891335957	-0.135172088828906	-0.386783224425645	0.371191511730392	0.0503143335273789	0.296621364741351	-0.818304405923116	-1.27939871312899	-0.0916006512164448
CYTL1|54360	-0.147458497477694	0.541990589604633	0.101775166181983	-0.17532095684403	0.151843737943515	-1.46891385123985	-1.29722267218963	-0.874736973831391	0.11493974059938	-1.17706578629787
CYTSA|23384	0.993017879019856	0.779596354403981	0.805894033039122	0.857936618481947	0.602726408940038	0.333777166594613	0.631457607860277	0.745193516707881	0.736919986177176	0.588934556259799
CYTSB|92521	0.862852010200057	0.767117568090555	0.802799778556278	0.859112471245749	0.634402400700632	0.656853983200499	0.650455166470964	0.748722434914003	0.569289138396403	0.794903209644429
CYYR1|116159	-0.00463212026549413	-0.428472247018105	0.238073955173798	0.0332178636132789	-0.454154937836526	-0.290871034703533	0.00168590464922316	-0.301415087301506	-0.134203653000518	0.56402836910973
D2HGDH|728294	0.0429172684113048	-0.100313932690891	0.0182396981862138	0.131551345964705	0.107272903832735	0.77146752770748	0.587454858014692	0.476354980873264	0.318396580112883	0.748080496206088
D4S234E|27065	0.999536189505671	0.141430913991686	0.894582067746445	0.339176000741779	-0.437802544208681	-0.109878180981913	-0.167685341558589	0.451162547887469	1.24342622169909	0.78540665610743
DAAM1|23002	0.170199969106938	0.155242088979668	0.0476668481517724	0.532967789524701	0.209629400442761	0.116766102500675	-0.0308971757029113	0.0580200255985698	0.0657366203878064	0.0471631878317621
DAAM2|23500	1.08014356739653	0.524904029215151	0.366070008439407	1.20695049522953	0.440012661229441	0.397352030533909	1.22650479522453	0.539462190962906	0.405248665484228	0.846521082178766
DAB1|1600	-0.365609740490114	-0.770432563245575	-0.990512181765519	-1.69948811744749	-1.98164283055454	-2.45397365215134	-2.30441537839091	-2.44258553922691	-2.45397083192877	-2.37531249448966
DAB2|1601	0.739298501001237	1.07089564930978	0.657181985732711	0.391818999158141	0.981418357880538	0.551353346790824	0.639618482856548	0.317473315123789	0.080296851231059	0.315741710309007
DAB2IP|153090	1.17269740878406	0.456310276584881	1.18572596903763	0.817880042704452	0.57889577044803	0.557734745904577	0.901090582619622	0.977441803216107	0.851710481719622	1.03450347427816
DACH1|1602	-0.9990345118011	-0.313345012548129	-0.453578092833805	-0.592028977950926	-0.547109748134522	-0.869273356363089	-0.471050232079446	-0.298605694903209	-0.219978501535853	0.243683538333008
DACH2|117154	-0.526339120611947	-1.12843927684363	-0.980200920049589	-1.4293585217615	-2.18139653722748	-2.20122826425879	-2.25349553986814	-2.18108373587446	-1.23826728620401	-1.80424641123976
DACT1|51339	-0.176477916049418	0.159470306434317	0.115607189628347	0.267926816496595	-0.00776314448437101	-0.834033795197804	-0.267372759320062	-0.826114883987711	-0.397786090949428	-1.14840223659891
DACT2|168002	-0.0355294752490556	-1.74758804151593	-0.179966525960297	-0.984662019653505	-0.878075543354547	0.511230373837258	-0.515120812849887	0.184092292660412	-0.455759657645177	-0.127440722564094
DACT3|147906	0.659048070040459	0.0823887560139215	0.770357580914143	0.526380250917384	0.289729352592581	-0.966984730865886	-0.6819282998974	-0.773546916391182	-0.300745157828798	-0.931942728419453
DAD1|1603	1.05957087727788	1.2681777639225	1.25492141353404	1.18647489222494	1.25813434278445	1.30052015545537	1.35111216535933	1.30457177919716	1.23458356435549	1.41326133542539
DAG1|1605	1.55350841711131	0.994235413897954	1.10743969043986	1.49318909173587	0.954862386429367	1.37402078550141	1.52999716025368	1.51325728883321	1.48556278266795	1.23933153382801
DAGLA|747	0.783121824817214	0.030262619029325	0.305331123815465	0.685026047421917	0.160602513551599	-0.112449017615694	-0.331431156909087	0.53302300736541	0.126850856840813	0.055346235383389
DAGLB|221955	0.676886101911766	0.655838384600776	0.462398729575325	0.536687469798873	0.722780611962107	0.569276416263496	0.32727758369973	0.348459536968311	0.466722475274104	0.458753584922016
DAK|26007	0.331623302283161	0.248999647669494	0.423478529039466	0.374673024871879	0.558508306742056	0.95697125596714	0.710079435026331	0.460323422941057	0.947619281326802	0.813902503217809
DALRD3|55152	0.500448649767956	0.426358863832784	0.396294756210308	0.718997226769351	0.688328498691268	0.609283424186472	0.820209456603758	0.731769312550896	0.891460387130304	0.512271212183569
DAND5|199699	-0.592720183502698	-1.63412958722103	-1.09679636806402	-0.926876753118587	-0.866779358106559	-0.602567014865357	-1.62889074170961	-1.66182633566294	-1.23663806762553	-1.45654595365575
DAP|1611	1.30203041150412	1.34935470637064	1.1364356231657	1.11638816770947	1.25552156958134	1.06458375253488	1.078097025774	1.18856547921651	0.895044654986769	1.37949145853783
DAP3|7818	0.766300426910033	1.0077346540052	0.994833519910129	0.858084933048555	1.03141355762177	1.05319829849479	1.11207364530619	0.7984661816238	1.06655570130886	1.02099350659171
DAPK1|1612	0.948603920350365	0.410317337578629	0.244245667195317	0.946542412910626	0.0859608908953543	0.28216687143479	0.415359929575454	0.802326536038196	0.466049047986054	0.412324598743917
DAPK2|23604	-0.480370776863337	-0.178320200449854	-0.269677662812458	-0.285409652135426	-0.328937630968949	0.101023272125992	-0.227167211270197	0.124076396974525	0.00434587377933354	-0.146582501207539
DAPK3|1613	0.73395004687975	0.929296912430238	0.743124328295187	0.834037802515264	0.685901436175812	0.544270226162905	0.596988924274696	0.533056765147154	0.469301798591966	0.608771341896672
DAPL1|92196	-1.61483541073212	0.00228091973997352	-0.990512181765519	-1.17571243847349	-1.98164283055454	0.223934541547629	0.263567305626882	-0.490254320475156	0.609445369203621	1.93606975707693
DAPP1|27071	-0.68951997169726	-0.479480425590375	-0.674951545372374	-0.995088288172457	-0.177416553131797	-0.0709864741115358	0.398959334085918	-0.144202806483094	-1.316199208077	-0.0411973438119772
DARC|2532	0.0525597487441909	-0.26875677538523	-0.147695566571862	0.227684469258946	-0.378106339356399	-0.826987059579734	-0.265944724393708	-0.534295199447325	-1.01436990050439	-0.759421595067093
DARS|1615	1.15403656656785	0.974822978051867	1.1015090758001	1.02939591485328	1.21743190614949	1.1417511535164	0.940513507240544	0.900820535288771	1.17684798275499	1.17343401656728
DARS2|55157	0.244133776107617	0.348665117451316	0.521170536093124	0.26331295325469	0.334030104154581	0.869882086255804	0.671172658489313	0.326161624033344	0.825169058903753	0.67296415500518
DAXX|1616	0.763193817008467	1.07749993239699	1.02172553752571	0.884342737987342	0.833227634801428	1.07038417125945	1.05654309681518	0.925705816293643	1.12363299622799	1.1796247754815
DAZAP1|26528	0.43484434523303	0.781643320691375	0.981103410294846	0.74607544543483	0.614315493403365	1.20260393289189	1.05984435122201	0.990884209195093	0.874675572402413	1.08668880131462
DAZAP2|9802	1.59351640943074	1.48574210498104	1.46036229548706	1.55951879601303	1.70850436119308	1.46861996887112	1.63546812803939	1.61876632103178	1.23566839682068	1.51845109237932
DBC1|1620	0.520582288735834	0.117091785742754	-0.226676728028898	0.10731987977882	-0.287725592632194	-1.94946276128122	-0.414470506563412	-1.10627971632596	-1.48595871785484	-1.56249658396655
DBF4|10926	-0.172494933222024	0.0932868401694497	0.637056611730993	0.239737085277529	-0.00877178129252081	0.459952627026177	0.2321773724429	0.165444112287426	0.662807617301819	0.49235845317896
DBF4B|80174	-0.0879691399111965	-0.41581496106015	-0.0103301013659786	-0.0537912524850403	-0.0990024147656079	0.489003231072304	-0.199106370569624	0.179738097754943	0.32933884023271	0.142783122228722
DBH|1621	-1.56623376111602	-1.54404080411126	-1.45616198567386	-1.45907632000026	-1.98164283055454	-1.39853760431564	-0.886899122107216	-1.49280528034248	-1.83162221474381	-1.59111258087007
DBI|1622	1.54381189512174	1.29870086606493	1.66531430875452	1.81469342574176	1.59451075246144	1.14126767859707	1.016395247236	0.681746101687596	1.01818551896069	1.1722864258957
DBN1|1627	1.44814467439593	0.952025273739229	1.44543272405776	1.43187120846816	0.775780304116474	1.38685341559506	1.2834481348875	1.67378035816025	1.49414698942393	1.50353952515371
DBNDD1|79007	0.943843664575209	0.323911619550199	0.494965027470729	0.614467909352947	0.374096664458792	0.467634598108378	0.527575634263117	0.11881305316137	0.543957236972083	0.722717675640804
DBNDD2|55861	0.866535254074903	0.769934315399512	0.94069565561632	0.668467677998987	1.27278532968544	1.25147461017279	0.934098041362861	0.309202777878639	0.965182293120925	0.781969799698341
DBNL|28988	1.10217538522954	1.11887427943556	1.1041232125128	0.739551053523653	1.31116684136411	1.06609304678487	1.09849880246747	0.871211821534244	1.0333020172679	1.15603795381784
DBP|1628	-0.0100907160338316	-0.146938542771968	0.247398157083873	0.1079509103276	0.250143015993638	0.479326153516964	0.698316215612572	0.404005786885524	0.52522043306859	0.525936937394632
DBR1|51163	0.320041082853914	0.184018757622767	0.438849255226433	0.40204367006892	0.442341619610357	0.479664135813723	0.46035705210929	0.669104221046012	0.500150040513538	0.614622914634067
DBT|1629	0.491892109763372	0.417857413431724	0.320940349694368	0.481109798505114	0.317794901076952	0.504647505890894	0.396895514331621	0.516762492211529	0.356644890504951	0.503576761945249
DBX2|440097	-0.917453189942343	-0.938858568773124	-1.09679636806402	0.540681980757422	-0.718161647625411	-1.58872112275887	-2.19887979835169	-0.737610226963377	-1.81281442696734	-1.70593743654926
DCAF10|79269	0.494978353309644	0.593761198517377	0.578322359453138	0.558947348119934	0.493251780530695	0.631940478595581	0.614056354780722	0.589997528282987	0.425063536936933	0.615818489076883
DCAF11|80344	0.924919273014615	0.712577009342706	0.89177048576053	0.993630784667127	0.795204160840898	1.0269493362462	1.13642172426978	1.00070418542155	0.919463668596036	1.13296997617514
DCAF12|25853	0.924775691433607	0.724392333650866	0.975149820939056	0.835589396624252	0.820237597298374	1.00319950038491	0.841835502706016	0.854476793144422	0.81545151597221	1.02783797397537
DCAF12L2|340578	-1.03919086993404	-2.13874955489938	-2.18533424857284	-2.11603542937216	-2.18139653722748	-1.67574725902459	-2.02225605452194	-1.20398397174038	-1.07835089377411	-2.20575141626004
DCAF13|25879	0.465070901866003	0.957881088895262	1.05957835465429	0.624439670299717	0.63664698920462	0.85684304962483	0.912720859008103	0.898246003284092	1.03584685788874	1.084656383981
DCAF15|90379	0.327795755237912	0.283315341014256	0.555266395130972	0.620361190889224	0.476354049921587	1.44204519741571	0.698434127138956	0.758807501429739	1.08717282756408	0.649749937710191
DCAF16|54876	0.516416620548911	0.580089212529721	0.691111327615386	0.235171595244224	0.394990036951095	0.470757578496712	0.464302959339396	0.81460647876299	0.88610704951258	0.623712021919805
DCAF17|80067	0.314133890972933	0.159470306434317	0.357820971697345	0.322810081161194	0.3569609005181	0.305598600431429	0.313268005466328	0.426352578826727	0.468739455992432	0.185338533431783
DCAF4|26094	-0.162697657566847	-0.135112470400645	0.0760052184265353	0.0120130457076553	0.154784761223372	0.129751463728035	0.175132046790717	0.0908555857161447	0.440958416216109	0.159409147018477
DCAF4L1|285429	-1.0681367668882	-1.04257484642676	-1.27874087944642	-0.664404593826186	-1.29265013983135	-0.988319520847594	-1.6024926419234	-0.715361932317852	-0.644845432992276	-1.14731045991167
DCAF5|8816	0.894092529759015	0.671325465179183	0.769076036356914	0.826035826852516	0.846954990351129	0.590149042270966	0.679592252056438	0.869929217110943	0.746985569143738	0.890111158606653
DCAF6|55827	0.794442584154074	0.814087433469788	0.577059864185576	0.527011711666974	0.670761874109086	0.905447916729308	0.885436398046225	0.733869582032707	0.66117974933177	1.03662955005158
DCAF7|10238	1.56708040343914	0.846769263251473	1.36038099515389	1.26834446710201	1.00510777849868	1.23340213790496	1.10626466170672	1.05387434494019	1.1051950731799	1.19636251271492
DCAF8|50717	1.00963986556923	1.01809685476495	0.951364414551191	1.02701468722855	1.09266142331276	1.10119804458984	1.31294203481583	1.01489969516891	1.13943830492298	0.942085930703043
DCAKD|79877	0.923106192126947	0.486099592442166	0.931806445738835	0.692848228265109	0.94085371133132	0.75926786730178	0.748521608539182	0.64744767034073	0.601823757123561	0.536019787234267
DCBLD1|285761	0.333550471149673	0.651759388277628	0.36588220050344	0.359648019505803	0.0537606548160771	-0.14137835201362	0.425277309428966	0.126812614512664	0.0647880235964277	0.433825497783082
DCBLD2|131566	0.917385132418892	1.28302102014746	0.620279844898303	0.287003040962564	1.11595401942114	0.786586608757711	0.853169297014683	1.14401841132102	0.83207638190383	0.919349872679705
DCC|1630	-0.530764941841795	-1.215563474501	-0.444912032132249	-0.0525890056595058	-1.98164283055454	-2.05424972926541	-2.27850366331154	-2.20818051808678	-1.97998738109195	-2.14569068499849
DCDC1|341019	-1.89088901618	-2.13874955489938	-2.18533424857284	-1.93461826615164	-1.66317184832582	-1.16478127026412	-1.69963503377521	-1.34440154992788	-1.60647597896939	-0.296899434184057
DCDC2|51473	-0.625515343850457	-1.08341050085987	-0.807220784911932	-0.919990142880818	0.186040587291995	0.487419969775737	0.838804102114895	0.499676175280204	0.176645820314628	0.4984272711621
DCDC2B|149069	-2.11870401332414	-2.33419737636881	-2.02828184505064	-2.2849501434377	-1.69243625404684	-1.81090020685003	-2.1037483016046	-1.97190103626634	-2.27019813093657	-1.89818786215596
DCHS1|8642	0.780364108370983	0.650093545908438	0.878945273188538	1.13301521606067	0.661233610142296	-0.00318459498278976	0.119389906334247	-0.010662551397961	0.59245441184661	-0.201795768800927
DCHS2|54798	-0.9990345118011	-0.638511456190309	-1.20319052988689	-0.502053100977589	-0.395865734069322	-1.2370892353436	-0.59732348205481	-0.881801500123076	-1.54573975016341	-0.846150806098111
DCI|1632	0.359917843405255	0.592820963895282	0.712729979460515	0.78694496154454	0.479067346700896	1.08762764936197	0.921077539297223	0.739593414807743	0.956301958522697	1.15259129312254
DCK|1633	0.642040561289408	0.612453816140973	0.619822823120831	0.576193463244585	0.61724468114929	0.580443891089649	0.605035364466369	0.622754724665679	0.647924568316525	0.679331799400711
DCLK1|9201	1.76251371851469	1.00381454259726	0.569662329881971	1.44654826384626	0.923868905524209	-1.48715195689593	-0.696891839920967	-0.897013021164058	-0.587547088962478	-0.573935149573616
DCLK2|166614	1.85366338423669	0.204998108257511	1.36136538008871	1.52703874022941	0.667034033893188	-0.497473263307607	-0.151996409385089	-0.303942370237931	-0.109972639062591	0.0553585857133808
DCLK3|85443	-0.350549474233802	-1.23527639917302	-0.700381818400708	-1.19201925475992	-1.74504834711645	-1.27848262771993	-1.37229858963888	-1.81383027279549	-1.66948514463691	-1.39929160237044
DCLRE1A|9937	0.336676485492475	0.0336384677061952	0.356968535392806	0.192975128693412	0.0536852601968121	0.291494020328522	0.178681172591476	0.234340785317207	0.26455607251688	0.443499549470159
DCLRE1B|64858	0.236326685022595	0.136137248712333	0.455370082990795	0.296773401473616	0.238595571460141	0.374843153115563	0.219184720467549	0.124379621699615	0.288215930670961	0.263961250904424
DCLRE1C|64421	-0.0863339027490316	-0.11421884375406	0.131189921268064	-0.248033924106619	-0.0646838982514647	0.429148164550742	0.360301107900251	0.247372004476906	0.208251513368495	0.377986929693499
DCN|1634	0.266023456780567	2.27247909181821	1.04725298418586	0.872836215465832	0.684798548039385	0.91308314659434	1.34566091486649	0.793757077390534	0.718217921827066	0.770954303088679
DCP1A|55802	0.513898017369907	0.527670721450082	0.625946647095871	0.586496304835921	0.240988790698298	0.666046263712603	0.561213722596986	0.597875498539594	0.660408521716118	0.475277904826032
DCP1B|196513	0.0204229732229652	-0.0212097549842616	0.204552698515894	0.0272646919498521	0.32501552091772	0.34140229348493	0.522971678738061	0.549572935483988	0.342661920491452	0.412302079811646
DCP2|167227	0.662372518372486	0.47761767922841	0.673181828821116	0.528901916104904	0.467179596157938	0.384499127450729	0.740665446963824	0.280058468719249	0.755423319654228	0.406364588276706
DCPS|28960	0.063163198570241	0.180824413622433	0.30291454304978	0.456198362763053	0.235384549349279	0.233205378729162	0.403654645722245	0.497016368203416	0.417411203232953	0.389831429215415
DCST1|149095	-2.35400899464822	-2.33419737636881	-2.18533424857284	-2.2849501434377	-2.18139653722748	-2.02646416590922	-2.02143450029371	-2.17957636911049	-1.95195676647555	-2.22431155656842
DCST2|127579	-2.14172436339173	-1.81761839042014	-2.03693231486528	-1.99477729011869	-1.74504834711645	-1.11110240592502	-1.01128053452565	-0.898699173768367	-1.44327794434386	-0.841889842691579
DCT|1638	-0.9990345118011	-1.90097540592124	-0.409292053008268	-1.22659617670728	-1.08005808151543	-2.19729171895598	-2.00770120851692	-2.04739191279659	-2.29173931777812	-2.2130194372998
DCTD|1635	0.672198779670257	0.990954686818634	0.652346130794719	0.748357277584214	1.1105859021359	0.791733214366065	0.876177517537951	0.641875577528765	0.923666593712873	1.04657917721753
DCTN1|1639	1.49308379818177	1.26816694417838	1.32423257957797	1.28866610852517	1.32977445148846	1.34834931783648	1.14537543907494	1.18170333136219	1.48446046467519	1.36313603725858
DCTN2|10540	1.29731356350587	1.19445369166503	1.28144568577438	2.17195149272461	1.29805983956295	1.12885842343619	1.04869951896416	1.13725179108301	1.15460629896482	1.01801600259884
DCTN3|11258	0.826965877998629	0.960255535788601	1.06374259605804	0.950007766971265	0.995342876875742	0.922247583742225	0.780096949121543	0.681826729779698	0.907211102535739	1.01563401488443
